participant,bias_source,cond,contrast_level,stim,response_non_zero,prop_zero,response,response_pred,hurdle_prob,response_pred_non_zero,model_name
071,cue,present,absent,0,0.012950416666666667,0.88,0.00155405,4.7870911452466304e-4,0.945675,0.01247562542365869,hurdle
071,cue,present,high,0.03739956235939471,0.026842955555555555,0.1,0.02415866,0.024674577838554337,0.06562500000000004,0.02649670799749866,hurdle
071,cue,present,low,0.02948892478095431,0.02669371794871795,0.22,0.0208211,0.01871013316427497,0.17569999999999997,0.022917752236019478,hurdle
072,cue,control,absent,0,0.012813166666666667,0.94,7.6879e-4,5.6274173138922e-4,0.9605,0.015560351197067404,hurdle
072,cue,control,high,0.02226735659610731,0.02092116,0.5,0.01046058,0.010810330601560956,0.5601,0.024725685566956184,hurdle
072,cue,control,low,0.01638514405947734,0.0224166,0.8,0.00448332,0.005894611394316605,0.7286,0.021965094721613242,hurdle
072,cue,present,absent,0,0.020128666666666666,0.97,6.0386e-4,8.194969461863925e-4,0.94465,0.01595450069681334,hurdle
072,cue,present,high,0.02226735659610731,0.0246417,0.2,0.01971336,0.015403475151850204,0.37172499999999997,0.024658323253895137,hurdle
072,cue,present,low,0.01638514405947734,0.019429833333333334,0.64,0.00699474,0.009186375938522331,0.5789500000000001,0.02207852909893587,hurdle
073,cue,control,absent,0,0.001574,0.99,1.5740000000000002e-5,7.804898952016217e-4,0.954025,0.01772301594063808,hurdle
073,cue,control,high,0.02563963288938676,0.026141684210526317,0.24,0.01986768,0.01614722911127279,0.43120000000000003,0.028447565819901557,hurdle
073,cue,control,low,0.0179913904556807,0.02562025,0.76,0.00614886,0.008226059990316198,0.6670499999999999,0.024842706194630533,hurdle
073,cue,present,absent,0,0.01490357142857143,0.93,0.00104325,0.0010668161858596935,0.934975,0.017168243474731903,hurdle
073,cue,present,high,0.02563963288938676,0.02918581818181818,0.12,0.02568352,0.02162017714944258,0.23777499999999996,0.028417020129865196,hurdle
073,cue,present,low,0.0179913904556807,0.024458571428571427,0.58,0.0102726,0.012623047204945103,0.487425,0.024765115865534683,hurdle
074,cue,control,absent,0,0.032255,0.99,3.2255e-4,7.408827811579223e-4,0.957525,0.018151126663258053,hurdle
074,cue,control,high,0.0244919367225327,0.02631306896551724,0.42,0.01526158,0.015006958895532337,0.472,0.02847366614901381,hurdle
074,cue,control,low,0.01694759171636692,0.023381647058823528,0.66,0.00794976,0.007308028956990118,0.704725,0.024898231629276898,hurdle
074,cue,present,high,0.0244919367225327,0.027540552631578948,0.24,0.02093082,0.01846298246020127,0.346,0.028287141105206023,hurdle
074,cue,present,low,0.01694759171636692,0.026926052631578948,0.62,0.0102319,0.009469247478699757,0.615875,0.02478588064545839,hurdle
075,cue,control,absent,0,0.018143142857142858,0.93,0.00127002,7.539826008170005e-4,0.972325,0.02731824888767731,hurdle
075,cue,control,high,0.02886990092583323,0.035069444444444445,0.46,0.0189375,0.02246505806678181,0.47162499999999996,0.042519150484846086,hurdle
075,cue,control,low,0.01839049603581478,0.0307236,0.9,0.00307236,0.008628024229099177,0.7675,0.037112350333028676,hurdle
075,cue,present,absent,0,0.03415188888888889,0.82,0.00614734,0.0014653992047815808,0.94655,0.027478365227768472,hurdle
075,cue,present,high,0.02886990092583323,0.046727289473684215,0.24,0.03551274,0.03378042646462718,0.2056,0.04252442539308744,hurdle
075,cue,present,low,0.01839049603581478,0.04172758333333333,0.76,0.01001462,0.016941724064633675,0.54245,0.03703261751669362,hurdle
