participant,bias_source,cond,contrast_level,stim,response_non_zero,prop_zero,response,response_pred,hurdle_prob,response_pred_non_zero,model_name
131,payoff,present,low,0.0206056856549508,0.012917633333333333,0.4,0.00775058,0.007263537417541473,0.4929,0.014563639455021737,contrast
132,payoff,control,absent,0,0.011468,0.81,0.00217892,0.002876114799207345,0.778425,0.013341401292117753,contrast
132,payoff,control,high,0.01887226859322756,0.018862851063829785,0.06,0.01773108,0.013451349946678931,0.28855,0.018957869485763612,contrast
132,payoff,control,low,0.013829027368879,0.01541488888888889,0.64,0.00554936,0.009981516464457567,0.417075,0.017214040969446988,contrast
132,payoff,present,absent,0,0.013922923076923078,0.74,0.0036199599999999998,0.0035237005856697074,0.765075,0.0151963963596231,contrast
132,payoff,present,high,0.01887226859322756,0.019769,0.12,0.01739672,0.01385788673745324,0.28605,0.019450857270507854,contrast
132,payoff,present,low,0.013829027368879,0.017481535714285713,0.44,0.00978966,0.010648380552377434,0.41227499999999995,0.018180082808061583,contrast
133,payoff,control,absent,0,2.64e-4,0.99,2.64e-6,0.0012023483737623247,0.9122,0.013979828165546979,contrast
133,payoff,control,high,0.02226076025105759,0.0209352,0.3,0.01465464,0.011290059417040078,0.46545000000000003,0.02114493849346095,contrast
133,payoff,control,low,0.02044948836077188,0.022214117647058825,0.66,0.0075528,0.009880017848696035,0.5179,0.020527262129899006,contrast
133,payoff,present,absent,0,0.007366666666666666,0.97,2.21e-4,0.0011203609083550625,0.91495,0.013537330837739234,contrast
133,payoff,present,high,0.02226076025105759,0.018635675,0.2,0.01490854,0.009625621189375948,0.47350000000000003,0.018335884107235325,contrast
133,payoff,present,low,0.02044948836077188,0.015537416666666666,0.52,0.00745796,0.008456246649766746,0.5258,0.01790915373098658,contrast
134,payoff,control,absent,0,0.016095625,0.92,0.00128765,0.001364291269171144,0.9236,0.017938125524122155,contrast
134,payoff,control,high,0.02830367948591298,0.02714362857142857,0.3,0.01900054,0.018258510548877508,0.339225,0.027633761855731877,contrast
134,payoff,control,low,0.02431658054911229,0.0273599375,0.68,0.00875518,0.014425287394822923,0.4477,0.02612212026826104,contrast
134,payoff,present,absent,0,0.017740555555555555,0.91,0.00159665,0.00154562641166894,0.92095,0.019589599823187077,contrast
134,payoff,present,high,0.02830367948591298,0.027619175,0.2,0.02209534,0.01757993858815291,0.344075,0.026805021424503073,contrast
134,payoff,present,low,0.02431658054911229,0.025451321428571427,0.44,0.01425274,0.014225035638821128,0.447175,0.025736910820627894,contrast
135,payoff,control,absent,0,0.012485685185185185,0.46,0.00674227,0.004200520652508999,0.656,0.012676053296896346,contrast
135,payoff,control,high,0.01835511335714186,0.017203,0.2,0.0137624,0.014499429272693145,0.19267500000000004,0.01802349324032823,contrast
135,payoff,control,low,0.00916899012023241,0.01270584375,0.36,0.00813174,0.009079286302625486,0.39964999999999995,0.015297218897499167,contrast
135,payoff,present,absent,0,0.01263468085106383,0.53,0.0059383,0.00418397073854793,0.65595,0.012654282702523728,contrast
135,payoff,present,high,0.01835511335714186,0.013478064516129032,0.38,0.0083564,0.012902367644818209,0.20732499999999998,0.016400939080976493,contrast
135,payoff,present,low,0.00916899012023241,0.01136505,0.6,0.00454602,0.008410370219098674,0.40615,0.014412377586719378,contrast
136,payoff,control,absent,0,0.017266285714285713,0.86,0.00241728,0.007037966263097388,0.7639,0.029809259902996137,contrast
136,payoff,control,high,0.0319708987816867,0.05210642,0,0.05210642,0.037706393304648624,0.08930000000000005,0.04140374800115145,contrast
136,payoff,control,low,0.01521669087366556,0.02612685294117647,0.32,0.01776626,0.02200893802395915,0.374,0.035158113355814494,contrast
136,payoff,present,absent,0,0.019242333333333334,0.79,0.00404089,0.006217246052068356,0.7634,0.026280134086163007,contrast
136,payoff,present,high,0.0319708987816867,0.04150894,0,0.04150894,0.031682819266911126,0.08607500000000001,0.03466676069361395,contrast
136,payoff,present,low,0.01521669087366556,0.023891363636363638,0.34,0.0157683,0.01894085909642668,0.375325,0.030321579127743786,contrast
137,payoff,control,absent,0,0.0041888,0.95,2.0944e-4,0.001632958705319569,0.8949,0.015720224995102252,contrast
137,payoff,control,high,0.02601213957953441,0.02562195744680851,0.06,0.02408464,0.01644904678116513,0.3187,0.024150336758268512,contrast
137,payoff,control,low,0.01833492421160102,0.018056157894736843,0.62,0.00686134,0.010342697294612393,0.5197499999999999,0.021557522903335485,contrast
137,payoff,present,absent,0,0.0061957857142857144,0.86,8.6741e-4,0.002208093929779783,0.8910750000000001,0.020305413944973236,contrast
137,payoff,present,high,0.02601213957953441,0.03278979487179487,0.22,0.02557604,0.01852893356916139,0.31179999999999997,0.026925700767330578,contrast
137,payoff,present,low,0.01833492421160102,0.0268314,0.7,0.00804942,0.012142820442657933,0.51625,0.025105707005136473,contrast
138,payoff,control,absent,0,0.009380387096774193,0.69,0.00290792,0.0026274286403704214,0.773775,0.012148654894704333,contrast
138,payoff,control,high,0.02339223187517125,0.0193904,0.3,0.01357328,0.01534997456175245,0.19684999999999997,0.01916052516950364,contrast
138,payoff,control,low,0.01944862614091253,0.016265857142857144,0.44,0.00910888,0.012813856617348893,0.27427500000000005,0.0177319451065675,contrast
138,payoff,present,absent,0,0.016191441860465117,0.57,0.00696232,0.003879376553932853,0.758325,0.01619603277024975,contrast
138,payoff,present,high,0.02339223187517125,0.022177542857142858,0.3,0.01552428,0.017547539201452116,0.189025,0.02166063517820063,contrast
138,payoff,present,low,0.01944862614091253,0.019789114285714286,0.3,0.013852380000000001,0.015224422713744797,0.26532500000000003,0.020745566605268686,contrast
139,payoff,control,absent,0,0.019785208333333332,0.76,0.0047484499999999995,0.0027392661972843162,0.81375,0.014922079595245255,contrast
139,payoff,control,high,0.03520030634185829,0.022977355555555554,0.1,0.02067962,0.024643990243350178,0.07962499999999995,0.026779207418817945,contrast
139,payoff,control,low,0.01361030124316461,0.0194983,0.8,0.00389966,0.00978718432647729,0.48877499999999996,0.019195808443330853,contrast
139,payoff,present,absent,0,0.019186342105263158,0.62,0.00729081,0.0033788761505441677,0.80755,0.017637579803055387,contrast
139,payoff,present,high,0.03520030634185829,0.0242453125,0.04,0.0232755,0.02417421964600924,0.0796,0.026267188269837337,contrast
